Date,Max_Temp,Min_Temp,Mean_Temp,Total_Precip,Total_Rain,Total_Snow,Snow_on_Grnd,Max_Gust_Speed,Heat_Deg_Days,Cool_Deg_Days,Station_Label,Region
2019-01-01,5.7,-2.1,1.8,,,,,61.0,16.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-02,-1.9,-10.9,-6.4,,,,,53.0,24.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-03,-3.0,-10.9,-6.9,,,,,,24.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-04,3.6,-4.8,-0.6,,,,,,18.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-05,3.6,1.7,2.7,,,,,33.0,15.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-06,2.9,-1.1,0.9,,,,,45.0,17.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-07,-0.8,-9.0,-4.9,,,,,59.0,22.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-08,1.6,-9.2,-3.8,,,,,36.0,21.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-09,7.2,0.4,3.8,,,,,72.0,14.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-10,3.9,-1.3,1.3,,,,,35.0,16.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-11,-1.2,-9.1,-5.1,,,,,34.0,23.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-12,-7.1,-11.0,-9.0,,,,,32.0,27.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-13,-2.5,-10.7,-6.6,,,,,33.0,24.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-14,-4.8,-11.5,-8.1,,,,,,26.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-15,-1.6,-8.7,-5.1,,,,,46.0,23.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-16,2.4,-6.6,-2.1,,,,,33.0,20.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-17,0.0,-10.9,-5.4,,,,,44.0,23.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-18,0.9,-11.6,-5.4,,,,,37.0,23.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-19,0.9,-12.4,-5.7,,,,,44.0,23.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-20,11.7,-12.2,-0.3,,,,,76.0,18.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-21,11.5,-7.8,1.9,,,,,45.0,16.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-22,-7.1,-11.0,-9.1,,,,,50.0,27.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-23,4.4,-9.8,-2.7,,,,,,20.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-24,11.2,4.2,7.7,,,,,61.0,10.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-25,10.7,0.1,5.4,,,,,55.0,12.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-26,1.8,-2.4,-0.3,,,,,,18.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-27,3.2,-2.7,0.2,,,,,36.0,17.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-28,4.0,-7.9,-2.0,,,,,43.0,20.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-29,-2.2,-10.5,-6.3,,,,,37.0,24.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-30,4.4,-4.4,0.0,,,,,55.0,18.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-01-31,-0.4,-10.6,-5.5,,,,,51.0,23.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-01,-6.4,-12.2,-9.3,,,,,43.0,27.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-02,-3.1,-11.0,-7.1,,,,,49.0,25.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-03,-1.9,-10.3,-6.1,,,,,44.0,24.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-04,4.3,-4.2,0.0,,,,,,18.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-05,9.3,0.1,4.7,,,,,,13.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-06,4.3,-5.4,-0.6,,,,,47.0,18.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-07,-0.5,-5.4,-2.9,,,,,32.0,20.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-08,6.8,-1.1,2.9,,,,,42.0,15.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-09,2.0,-8.8,-3.4,,,,,72.0,21.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-10,-3.7,-8.2,-5.9,,,,,61.0,23.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-11,-4.9,-11.1,-8.0,,,,,55.0,26.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-12,0.0,-11.5,-5.8,,,,,40.0,23.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-13,2.5,-6.3,-1.9,,,,,83.0,19.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-14,0.2,-5.3,-2.6,,,,,46.0,20.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-15,2.9,-6.9,-2.0,,,,,49.0,20.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-16,8.6,-1.4,3.6,,,,,46.0,14.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-17,-0.2,-6.3,-3.3,,,,,37.0,21.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-18,-3.4,-8.0,-5.7,,,,,36.0,23.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-19,-5.6,-10.7,-8.2,,,,,59.0,26.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-20,-6.4,-12.5,-9.4,,,,,65.0,27.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-21,-1.3,-8.7,-5.0,,,,,41.0,23.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-22,-1.3,-6.7,-4.0,,,,,55.0,22.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-23,-0.5,-7.4,-3.9,,,,,42.0,21.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-24,-0.5,-7.2,-3.9,,,,,87.0,21.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-25,3.6,-5.1,-0.8,,,,,67.0,18.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-26,-5.1,-14.2,-9.6,,,,,69.0,27.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-27,-6.7,-15.1,-10.9,,,,,65.0,28.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-02-28,-4.6,-12.5,-8.6,,,,,46.0,26.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-01,1.1,-9.4,-4.2,,,,,34.0,22.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-02,-0.1,-5.5,-2.8,,,,,36.0,20.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-03,-0.9,-6.6,-3.7,,,,,37.0,21.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-04,2.0,-3.9,-0.9,,,,,82.0,18.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-05,-0.3,-6.4,-3.4,,,,,,21.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-06,-2.1,-10.0,-6.0,,,,,38.0,24.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-07,-6.4,-12.2,-9.3,,,,,45.0,27.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-08,-1.1,-12.9,-7.0,,,,,42.0,25.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-09,4.5,-6.1,-0.8,,,,,55.0,18.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-10,0.7,-8.3,-3.8,,,,,55.0,21.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-11,8.4,0.1,4.3,,,,,58.0,13.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-12,3.9,-1.0,1.4,,,,,,16.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-13,4.3,-2.1,1.1,,,,,,16.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-14,6.9,-2.9,2.0,,,,,,16.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-15,9.1,-0.6,4.3,,,,,52.0,13.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-16,10.9,-0.5,5.2,,,,,48.0,12.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-17,2.9,-3.5,-0.3,,,,,50.0,18.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-18,2.2,-5.5,-1.7,,,,,40.0,19.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-19,1.6,-5.3,-1.8,,,,,,19.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-20,,,,,,,,,,,Yarmouth_A,SW_Nova_Shelburne
2019-03-21,6.5,-2.3,2.1,,,,,,15.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-22,5.6,1.0,3.3,,,,,72.0,14.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-23,4.9,2.3,3.6,,,,,42.0,14.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-24,10.5,1.1,5.8,,,,,,12.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-25,7.4,-1.4,3.0,,,,,38.0,15.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-26,4.1,-3.2,0.4,,,,,34.0,17.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-27,3.6,-5.4,-0.9,,,,,34.0,18.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-28,3.0,-2.3,0.4,,,,,40.0,17.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-29,10.5,1.6,6.0,,,,,34.0,12.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-30,6.5,1.3,3.9,,,,,,14.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-03-31,6.1,1.8,4.0,,,,,34.0,14.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-01,8.4,-0.6,3.9,,,,,61.0,14.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-02,7.1,-1.6,2.7,,,,,41.0,15.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-03,8.9,1.0,4.9,,,,,85.0,13.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-04,5.3,-0.7,2.3,,,,,66.0,15.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-05,6.2,-2.0,2.1,,,,,54.0,15.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-06,5.8,0.8,3.3,,,,,31.0,14.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-07,12.8,-0.9,6.0,,,,,50.0,12.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-08,0.3,-3.3,-1.5,,,,,44.0,19.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-09,0.7,-3.5,-1.4,,,,,34.0,19.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-10,1.9,-2.9,-0.5,,,,,,18.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-11,7.5,-0.1,3.7,,,,,40.0,14.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-12,13.5,0.2,6.9,,,,,,11.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-13,12.5,4.5,8.5,,,,,35.0,9.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-14,17.8,5.9,11.9,,,,,44.0,6.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-15,11.8,3.3,7.6,,,,,49.0,10.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-16,7.4,1.7,4.5,,,,,65.0,13.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-17,3.5,-0.1,1.7,,,,,60.0,16.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-18,7.4,-0.9,3.3,,,,,34.0,14.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-19,11.0,2.7,6.9,,,,,47.0,11.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-20,13.8,8.3,11.1,,,,,42.0,6.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-21,16.4,8.1,12.2,,,,,46.0,5.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-22,10.3,5.8,8.0,,,,,,10.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-23,7.9,3.7,5.8,,,,,50.0,12.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-24,11.8,3.4,7.6,,,,,,10.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-25,6.1,1.1,3.6,,,,,55.0,14.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-26,8.1,0.8,4.4,,,,,46.0,13.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-27,8.1,2.6,5.3,,,,,65.0,12.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-28,12.4,3.8,8.1,,,,,36.0,9.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-29,9.4,3.2,6.3,,,,,49.0,11.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-04-30,10.4,2.5,6.5,,,,,40.0,11.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-01,11.2,2.5,6.9,,,,,45.0,11.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-02,11.4,3.3,7.3,,,,,36.0,10.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-03,13.1,2.1,7.6,,,,,,10.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-04,5.7,4.1,4.9,,,,,,13.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-05,13.6,3.2,8.4,,,,,32.0,9.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-06,9.8,3.9,6.9,,,,,,11.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-07,16.6,3.3,10.0,,,,,33.0,8.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-08,13.4,5.9,9.6,,,,,44.0,8.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-09,10.5,3.9,7.2,,,,,53.0,10.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-10,9.9,3.4,6.6,,,,,32.0,11.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-11,15.9,4.4,10.2,,,,,45.0,7.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-12,11.2,3.9,7.5,,,,,49.0,10.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-13,5.9,2.8,4.4,,,,,34.0,13.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-14,6.3,3.1,4.7,,,,,65.0,13.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-15,7.8,3.8,5.8,,,,,53.0,12.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-16,9.8,4.0,6.9,,,,,34.0,11.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-17,11.3,4.7,8.0,,,,,40.0,10.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-18,10.4,4.8,7.6,,,,,62.0,10.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-19,14.5,4.0,9.2,,,,,32.0,8.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-20,9.9,5.4,7.6,,,,,35.0,10.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-21,11.5,3.5,7.5,,,,,52.0,10.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-22,7.7,3.9,5.8,,,,,67.0,12.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-23,16.7,3.2,9.9,,,,,32.0,8.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-24,10.3,5.4,7.9,,,,,39.0,10.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-25,20.5,4.8,12.7,,,,,37.0,5.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-26,11.1,5.7,8.4,,,,,,9.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-27,8.7,5.7,7.2,,,,,,10.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-28,15.5,7.1,11.3,,,,,36.0,6.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-29,9.2,6.2,7.7,,,,,40.0,10.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-30,9.6,5.2,7.4,,,,,,10.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-05-31,8.9,5.4,7.1,,,,,32.0,10.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-01,18.8,6.7,12.7,,,,,34.0,5.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-02,10.8,8.1,9.5,,,,,54.0,8.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-03,13.3,7.4,10.4,,,,,31.0,7.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-04,17.6,6.5,12.0,,,,,,6.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-05,11.8,7.6,9.7,,,,,,8.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-06,14.3,7.5,10.9,,,,,43.0,7.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-07,17.6,8.9,13.3,,,,,31.0,4.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-08,18.6,7.9,13.2,,,,,38.0,4.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-09,22.0,9.0,15.5,,,,,35.0,2.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-10,18.2,8.2,13.2,,,,,34.0,4.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-11,15.1,7.9,11.5,,,,,34.0,6.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-12,22.1,11.5,16.8,,,,,57.0,1.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-13,21.7,10.6,16.2,,,,,53.0,1.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-14,19.7,10.0,14.8,,,,,54.0,3.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-15,24.5,10.3,17.4,,,,,,0.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-16,19.5,11.6,15.5,,,,,,2.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-17,23.7,10.7,17.2,,,,,,0.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-18,24.2,12.9,18.5,,,,,38.0,0.0,0.5,Yarmouth_A,SW_Nova_Shelburne
2019-06-19,21.1,12.0,16.5,,,,,33.0,1.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-20,16.7,11.0,13.8,,,,,,4.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-21,15.8,11.3,13.5,,,,,44.0,4.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-22,20.7,12.1,16.4,,,,,59.0,1.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-23,24.5,13.0,18.8,,,,,40.0,0.0,0.8,Yarmouth_A,SW_Nova_Shelburne
2019-06-24,20.1,11.8,15.9,,,,,32.0,2.1,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-25,19.1,11.0,15.0,,,,,38.0,3.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-26,14.5,11.1,12.8,,,,,,5.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-27,13.7,11.9,12.8,,,,,32.0,5.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-28,14.7,11.7,13.2,,,,,35.0,4.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-29,14.9,11.2,13.0,,,,,,5.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-06-30,16.5,13.0,14.7,,,,,,3.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-01,15.6,13.7,14.6,,,,,49.0,3.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-02,20.4,13.9,17.1,,,,,38.0,0.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-03,22.2,13.2,17.7,,,,,,0.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-04,29.4,14.4,21.9,,,,,32.0,0.0,3.9,Yarmouth_A,SW_Nova_Shelburne
2019-07-05,34.4,17.7,26.0,,,,,31.0,0.0,8.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-06,25.3,18.1,21.7,,,,,39.0,0.0,3.7,Yarmouth_A,SW_Nova_Shelburne
2019-07-07,24.2,15.5,19.8,,,,,33.0,0.0,1.8,Yarmouth_A,SW_Nova_Shelburne
2019-07-08,26.2,15.1,20.6,,,,,47.0,0.0,2.6,Yarmouth_A,SW_Nova_Shelburne
2019-07-09,25.8,15.5,20.7,,,,,41.0,0.0,2.7,Yarmouth_A,SW_Nova_Shelburne
2019-07-10,21.7,12.5,17.1,,,,,41.0,0.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-11,23.1,11.6,17.3,,,,,34.0,0.7,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-12,17.1,13.7,15.4,,,,,35.0,2.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-13,21.3,15.1,18.2,,,,,32.0,0.0,0.2,Yarmouth_A,SW_Nova_Shelburne
2019-07-14,19.5,14.5,17.0,,,,,36.0,1.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-15,24.9,14.5,19.7,,,,,36.0,0.0,1.7,Yarmouth_A,SW_Nova_Shelburne
2019-07-16,28.4,15.9,22.1,,,,,,0.0,4.1,Yarmouth_A,SW_Nova_Shelburne
2019-07-17,24.6,17.9,21.3,,,,,35.0,0.0,3.3,Yarmouth_A,SW_Nova_Shelburne
2019-07-18,25.3,15.4,20.3,,,,,32.0,0.0,2.3,Yarmouth_A,SW_Nova_Shelburne
2019-07-19,20.0,14.3,17.2,,,,,34.0,0.8,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-20,32.3,17.1,24.7,,,,,,0.0,6.7,Yarmouth_A,SW_Nova_Shelburne
2019-07-21,29.0,18.2,23.6,,,,,51.0,0.0,5.6,Yarmouth_A,SW_Nova_Shelburne
2019-07-22,27.5,17.0,22.3,,,,,33.0,0.0,4.3,Yarmouth_A,SW_Nova_Shelburne
2019-07-23,22.9,17.0,20.0,,,,,35.0,0.0,2.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-24,20.0,17.0,18.5,,,,,,0.0,0.5,Yarmouth_A,SW_Nova_Shelburne
2019-07-25,25.2,16.1,20.6,,,,,,0.0,2.6,Yarmouth_A,SW_Nova_Shelburne
2019-07-26,26.0,15.2,20.6,,,,,,0.0,2.6,Yarmouth_A,SW_Nova_Shelburne
2019-07-27,24.1,15.8,20.0,,,,,31.0,0.0,2.0,Yarmouth_A,SW_Nova_Shelburne
2019-07-28,23.5,15.5,19.5,,,,,,0.0,1.5,Yarmouth_A,SW_Nova_Shelburne
2019-07-29,25.8,18.5,22.2,,,,,36.0,0.0,4.2,Yarmouth_A,SW_Nova_Shelburne
2019-07-30,29.6,18.3,23.9,,,,,,0.0,5.9,Yarmouth_A,SW_Nova_Shelburne
2019-07-31,27.8,18.6,23.2,,,,,36.0,0.0,5.2,Yarmouth_A,SW_Nova_Shelburne
2019-08-01,28.8,18.7,23.8,,,,,62.0,0.0,5.8,Yarmouth_A,SW_Nova_Shelburne
2019-08-02,28.9,17.6,23.3,,,,,33.0,0.0,5.3,Yarmouth_A,SW_Nova_Shelburne
2019-08-03,28.6,18.2,23.4,,,,,37.0,0.0,5.4,Yarmouth_A,SW_Nova_Shelburne
2019-08-04,26.9,15.8,21.3,,,,,,0.0,3.3,Yarmouth_A,SW_Nova_Shelburne
2019-08-05,24.7,15.2,19.9,,,,,33.0,0.0,1.9,Yarmouth_A,SW_Nova_Shelburne
2019-08-06,27.6,14.2,20.9,,,,,,0.0,2.9,Yarmouth_A,SW_Nova_Shelburne
2019-08-07,20.8,14.7,17.8,,,,,,0.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-08,18.4,14.3,16.4,,,,,39.0,1.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-09,23.3,16.1,19.7,,,,,39.0,0.0,1.7,Yarmouth_A,SW_Nova_Shelburne
2019-08-10,22.9,14.5,18.7,,,,,37.0,0.0,0.7,Yarmouth_A,SW_Nova_Shelburne
2019-08-11,23.8,14.7,19.2,,,,,38.0,0.0,1.2,Yarmouth_A,SW_Nova_Shelburne
2019-08-12,27.7,17.0,22.4,,,,,34.0,0.0,4.4,Yarmouth_A,SW_Nova_Shelburne
2019-08-13,24.1,15.8,20.0,,,,,34.0,0.0,2.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-14,21.5,15.6,18.5,,,,,,0.0,0.5,Yarmouth_A,SW_Nova_Shelburne
2019-08-15,19.6,13.9,16.8,,,,,31.0,1.2,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-16,20.8,13.3,17.1,,,,,,0.9,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-17,20.1,15.8,18.0,,,,,31.0,0.0,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-18,20.4,15.8,18.1,,,,,,0.0,0.1,Yarmouth_A,SW_Nova_Shelburne
2019-08-19,22.8,16.9,19.9,,,,,,0.0,1.9,Yarmouth_A,SW_Nova_Shelburne
2019-08-20,28.3,16.8,22.6,,,,,31.0,0.0,4.6,Yarmouth_A,SW_Nova_Shelburne
2019-08-21,27.8,16.4,22.1,,,,,,0.0,4.1,Yarmouth_A,SW_Nova_Shelburne
2019-08-22,27.9,18.6,23.3,,,,,33.0,0.0,5.3,Yarmouth_A,SW_Nova_Shelburne
2019-08-23,27.0,18.5,22.7,,,,,,0.0,4.7,Yarmouth_A,SW_Nova_Shelburne
2019-08-24,20.6,12.5,16.5,,,,,48.0,1.5,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-25,19.9,11.6,15.7,,,,,31.0,2.3,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-26,17.3,13.9,15.6,,,,,34.0,2.4,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-27,21.8,13.1,17.4,,,,,39.0,0.6,0.0,Yarmouth_A,SW_Nova_Shelburne
2019-08-28,28.4,16.1,22.3,,,,,34.0,0.0,4.3,Yarmouth_A,SW_Nova_Shelburne
2019-08-29,21.9,16.5,19.2,,,,,53.0,0.0,1.2,Yarmouth_A,SW_Nova_Shelburne
2019-08-30,27.5,17.7,22.6,,,,,40.0,0.0,4.6,Yarmouth_A,SW_Nova_Shelburne
2019-08-31,25.9,16.8,21.3,,,,,44.0,0.0,3.3,Yarmouth_A,SW_Nova_Shelburne
