Date,Max_Temp,Min_Temp,Mean_Temp,Total_Precip,Total_Rain,Total_Snow,Snow_on_Grnd,Max_Gust_Speed,Heat_Deg_Days,Cool_Deg_Days,Station_Label,Region
2019-01-01,5.4,-5.1,0.2,2.4,0.2,2.0,1.0,63.0,17.8,0.0,Truro,Colchester_Cumberland
2019-01-02,-4.2,-11.6,-7.9,0.0,0.0,0.0,0.0,44.0,25.9,0.0,Truro,Colchester_Cumberland
2019-01-03,-3.8,-13.5,-8.7,0.0,0.0,0.0,0.0,,26.7,0.0,Truro,Colchester_Cumberland
2019-01-04,3.7,-5.8,-1.1,0.0,0.0,0.0,0.0,,19.1,0.0,Truro,Colchester_Cumberland
2019-01-05,3.9,-1.7,1.1,4.2,4.2,0.0,,,16.9,0.0,Truro,Colchester_Cumberland
2019-01-06,1.6,-4.1,-1.3,5.8,1.4,4.9,0.0,39.0,19.3,0.0,Truro,Colchester_Cumberland
2019-01-07,-3.2,-13.5,-8.4,0.0,0.0,0.0,8.0,46.0,26.4,0.0,Truro,Colchester_Cumberland
2019-01-08,0.1,-13.6,-6.8,1.2,0.0,1.2,4.0,,24.8,0.0,Truro,Colchester_Cumberland
2019-01-09,5.3,-0.2,2.6,16.2,10.2,6.0,7.0,69.0,15.4,0.0,Truro,Colchester_Cumberland
2019-01-10,1.8,-3.1,-0.7,0.4,0.0,0.4,0.0,41.0,18.7,0.0,Truro,Colchester_Cumberland
2019-01-11,-2.6,-12.6,-7.6,1.8,0.0,2.4,0.0,44.0,25.6,0.0,Truro,Colchester_Cumberland
2019-01-12,-9.5,-12.6,-11.1,1.2,0.0,2.8,7.0,48.0,29.1,0.0,Truro,Colchester_Cumberland
2019-01-13,-5.6,-11.2,-8.4,0.0,0.0,0.0,8.0,31.0,26.4,0.0,Truro,Colchester_Cumberland
2019-01-14,-3.4,-16.9,-10.2,0.0,0.0,0.0,7.0,,28.2,0.0,Truro,Colchester_Cumberland
2019-01-15,-2.9,-17.5,-10.2,0.2,0.0,0.2,6.0,,28.2,0.0,Truro,Colchester_Cumberland
2019-01-16,1.5,-8.9,-3.7,0.4,0.0,0.5,6.0,57.0,21.7,0.0,Truro,Colchester_Cumberland
2019-01-17,-13.0,-15.9,-14.5,0.0,0.0,0.0,5.0,46.0,32.5,0.0,Truro,Colchester_Cumberland
2019-01-18,-1.3,-16.0,-8.7,0.4,0.0,0.4,5.0,,26.7,0.0,Truro,Colchester_Cumberland
2019-01-19,-1.0,-12.0,-6.5,0.0,0.0,0.0,4.0,48.0,24.5,0.0,Truro,Colchester_Cumberland
2019-01-20,13.5,-12.8,0.4,34.0,26.2,15.2,0.0,67.0,17.6,0.0,Truro,Colchester_Cumberland
2019-01-21,12.5,-10.2,1.2,2.0,1.0,2.4,0.0,50.0,16.8,0.0,Truro,Colchester_Cumberland
2019-01-22,-7.9,-13.0,-10.5,0.6,0.0,1.8,5.0,56.0,28.5,0.0,Truro,Colchester_Cumberland
2019-01-23,2.5,-10.4,-4.0,3.0,1.6,1.4,2.0,,22.0,0.0,Truro,Colchester_Cumberland
2019-01-24,14.5,0.8,7.7,25.2,25.2,0.0,0.0,74.0,10.3,0.0,Truro,Colchester_Cumberland
2019-01-25,12.8,-2.0,5.4,2.0,0.0,3.0,3.0,57.0,12.6,0.0,Truro,Colchester_Cumberland
2019-01-26,1.2,-5.5,-2.2,0.0,0.0,0.0,3.0,,20.2,0.0,Truro,Colchester_Cumberland
2019-01-27,5.4,-4.9,0.3,0.4,0.4,0.0,2.0,44.0,17.7,0.0,Truro,Colchester_Cumberland
2019-01-28,3.7,-10.0,-3.2,0.0,0.0,0.0,0.0,37.0,21.2,0.0,Truro,Colchester_Cumberland
2019-01-29,-5.0,-13.3,-9.2,0.0,0.0,0.0,0.0,33.0,27.2,0.0,Truro,Colchester_Cumberland
2019-01-30,4.7,-6.5,-0.9,4.0,3.6,0.4,0.0,63.0,18.9,0.0,Truro,Colchester_Cumberland
2019-01-31,-2.8,-11.9,-7.4,2.2,0.0,2.0,3.0,72.0,25.4,0.0,Truro,Colchester_Cumberland
2019-02-01,-6.7,-10.7,-8.7,0.0,0.0,0.0,3.0,63.0,26.7,0.0,Truro,Colchester_Cumberland
2019-02-02,-4.2,-11.7,-8.0,5.4,0.0,8.1,2.0,54.0,26.0,0.0,Truro,Colchester_Cumberland
2019-02-03,-5.0,-10.9,-8.0,0.0,0.0,0.0,7.0,39.0,26.0,0.0,Truro,Colchester_Cumberland
2019-02-04,5.4,-5.8,-0.2,1.2,0.6,0.6,10.0,,18.2,0.0,Truro,Colchester_Cumberland
2019-02-05,9.7,1.3,5.5,5.8,5.8,0.0,5.0,44.0,12.5,0.0,Truro,Colchester_Cumberland
2019-02-06,-1.7,-5.4,-3.6,0.0,0.0,0.0,0.0,31.0,21.6,0.0,Truro,Colchester_Cumberland
2019-02-07,-0.5,-5.4,-3.0,2.4,0.0,3.0,3.0,,21.0,0.0,Truro,Colchester_Cumberland
2019-02-08,7.0,-1.2,2.9,6.2,6.2,0.0,2.0,69.0,15.1,0.0,Truro,Colchester_Cumberland
2019-02-09,-0.1,-9.3,-4.7,0.0,0.0,0.0,0.0,80.0,22.7,0.0,Truro,Colchester_Cumberland
2019-02-10,-4.0,-8.7,-6.4,0.0,0.0,0.0,0.0,65.0,24.4,0.0,Truro,Colchester_Cumberland
2019-02-11,-6.5,-11.3,-8.9,0.0,0.0,0.0,0.0,65.0,26.9,0.0,Truro,Colchester_Cumberland
2019-02-12,-1.5,-11.6,-6.6,0.0,0.0,0.0,0.0,,24.6,0.0,Truro,Colchester_Cumberland
2019-02-13,2.5,-7.2,-2.4,19.6,0.2,24.0,12.0,56.0,20.4,0.0,Truro,Colchester_Cumberland
2019-02-14,-2.9,-5.7,-4.3,1.6,0.0,2.6,15.0,46.0,22.3,0.0,Truro,Colchester_Cumberland
2019-02-15,7.2,-14.2,-3.5,0.0,0.0,0.0,12.0,69.0,21.5,0.0,Truro,Colchester_Cumberland
2019-02-16,8.7,-2.2,3.3,24.0,24.0,0.0,3.0,61.0,14.7,0.0,Truro,Colchester_Cumberland
2019-02-17,-1.8,-8.1,-5.0,0.0,0.0,0.0,1.0,37.0,23.0,0.0,Truro,Colchester_Cumberland
2019-02-18,-4.0,-10.1,-7.1,0.0,0.0,0.0,1.0,39.0,25.1,0.0,Truro,Colchester_Cumberland
2019-02-19,-6.7,-12.5,-9.6,0.0,0.0,0.0,1.0,57.0,27.6,0.0,Truro,Colchester_Cumberland
2019-02-20,-3.5,-12.8,-8.2,0.0,0.0,0.0,1.0,52.0,26.2,0.0,Truro,Colchester_Cumberland
2019-02-21,1.5,-10.5,-4.5,5.4,0.0,5.7,2.0,50.0,22.5,0.0,Truro,Colchester_Cumberland
2019-02-22,-2.3,-9.2,-5.8,0.0,0.0,0.0,7.0,39.0,23.8,0.0,Truro,Colchester_Cumberland
2019-02-23,-2.3,-11.2,-6.8,0.0,0.0,0.0,6.0,48.0,24.8,0.0,Truro,Colchester_Cumberland
2019-02-24,0.2,-13.4,-6.6,2.2,0.0,2.2,4.0,78.0,24.6,0.0,Truro,Colchester_Cumberland
2019-02-25,3.4,-7.2,-1.9,2.0,0.0,2.0,2.0,76.0,19.9,0.0,Truro,Colchester_Cumberland
2019-02-26,-6.9,-15.2,-11.1,0.0,0.0,0.0,3.0,83.0,29.1,0.0,Truro,Colchester_Cumberland
2019-02-27,-7.8,-16.4,-12.1,0.0,0.0,0.0,2.0,63.0,30.1,0.0,Truro,Colchester_Cumberland
2019-02-28,-6.4,-14.5,-10.5,0.0,0.0,0.0,2.0,50.0,28.5,0.0,Truro,Colchester_Cumberland
2019-03-01,-0.8,-10.4,-5.6,0.0,0.0,0.0,1.0,31.0,23.6,0.0,Truro,Colchester_Cumberland
2019-03-02,0.3,-12.2,-6.0,4.0,0.0,5.0,1.0,52.0,24.0,0.0,Truro,Colchester_Cumberland
2019-03-03,-0.7,-7.6,-4.2,2.6,0.0,4.0,7.0,31.0,22.2,0.0,Truro,Colchester_Cumberland
2019-03-04,-2.2,-5.6,-3.9,17.8,0.0,18.2,7.0,52.0,21.9,0.0,Truro,Colchester_Cumberland
2019-03-05,-3.1,-8.0,-5.6,2.2,0.0,3.6,23.0,46.0,23.6,0.0,Truro,Colchester_Cumberland
2019-03-06,-3.8,-12.0,-7.9,0.0,0.0,0.0,24.0,44.0,25.9,0.0,Truro,Colchester_Cumberland
2019-03-07,-8.0,-11.4,-9.7,0.0,0.0,0.0,23.0,48.0,27.7,0.0,Truro,Colchester_Cumberland
2019-03-08,-1.0,-11.8,-6.4,0.0,0.0,0.0,15.0,56.0,24.4,0.0,Truro,Colchester_Cumberland
2019-03-09,1.5,-12.5,-5.5,0.0,0.0,0.0,13.0,52.0,23.5,0.0,Truro,Colchester_Cumberland
2019-03-10,2.9,-16.6,-6.9,4.4,0.4,4.0,12.0,74.0,24.9,0.0,Truro,Colchester_Cumberland
2019-03-11,7.3,1.2,4.3,3.4,3.4,0.0,8.0,67.0,13.7,0.0,Truro,Colchester_Cumberland
2019-03-12,3.5,-2.9,0.3,0.0,0.0,0.0,0.0,41.0,17.7,0.0,Truro,Colchester_Cumberland
2019-03-13,3.2,-5.0,-0.9,0.0,0.0,0.0,0.0,,18.9,0.0,Truro,Colchester_Cumberland
2019-03-14,7.8,-7.2,0.3,0.0,0.0,0.0,0.0,,17.7,0.0,Truro,Colchester_Cumberland
2019-03-15,11.6,-1.7,5.0,1.8,1.8,0.0,0.0,57.0,13.0,0.0,Truro,Colchester_Cumberland
2019-03-16,9.5,-2.0,3.8,9.8,9.8,0.0,,63.0,14.2,0.0,Truro,Colchester_Cumberland
2019-03-17,0.0,-5.0,-2.5,0.0,0.0,0.0,,65.0,20.5,0.0,Truro,Colchester_Cumberland
2019-03-18,0.3,-7.5,-3.6,0.0,0.0,0.0,0.0,48.0,21.6,0.0,Truro,Colchester_Cumberland
2019-03-19,0.8,-10.4,-4.8,0.0,0.0,0.0,,39.0,22.8,0.0,Truro,Colchester_Cumberland
2019-03-20,3.9,-9.7,-2.9,0.0,0.0,0.0,0.0,35.0,20.9,0.0,Truro,Colchester_Cumberland
2019-03-21,10.0,-7.2,1.4,0.0,0.0,0.0,,33.0,16.6,0.0,Truro,Colchester_Cumberland
2019-03-22,9.7,-1.0,4.4,18.0,18.0,0.0,,74.0,13.6,0.0,Truro,Colchester_Cumberland
2019-03-23,4.8,1.9,3.4,3.0,3.0,0.0,,44.0,14.6,0.0,Truro,Colchester_Cumberland
2019-03-24,8.8,-1.0,3.9,0.0,0.0,0.0,,46.0,14.1,0.0,Truro,Colchester_Cumberland
2019-03-25,3.0,-3.4,-0.2,0.2,0.0,0.2,0.0,50.0,18.2,0.0,Truro,Colchester_Cumberland
2019-03-26,0.4,-6.6,-3.1,0.0,0.0,0.0,0.0,46.0,21.1,0.0,Truro,Colchester_Cumberland
2019-03-27,2.4,-7.4,-2.5,0.0,0.0,0.0,,,20.5,0.0,Truro,Colchester_Cumberland
2019-03-28,8.3,-6.8,0.8,0.0,0.0,0.0,,46.0,17.2,0.0,Truro,Colchester_Cumberland
2019-03-29,12.7,1.5,7.1,1.2,1.2,0.0,,33.0,10.9,0.0,Truro,Colchester_Cumberland
2019-03-30,9.2,3.0,6.1,0.4,0.4,0.0,,,11.9,0.0,Truro,Colchester_Cumberland
2019-03-31,18.6,6.3,12.5,0.4,0.4,0.0,,54.0,5.5,0.0,Truro,Colchester_Cumberland
2019-04-01,12.2,-1.4,5.4,6.2,6.2,0.0,,65.0,12.6,0.0,Truro,Colchester_Cumberland
2019-04-02,9.5,-1.6,4.0,0.0,0.0,0.0,,50.0,14.0,0.0,Truro,Colchester_Cumberland
2019-04-03,8.4,0.1,4.3,39.4,38.0,1.4,1.0,74.0,13.7,0.0,Truro,Colchester_Cumberland
2019-04-04,5.1,-2.1,1.5,0.0,0.0,0.0,,93.0,16.5,0.0,Truro,Colchester_Cumberland
2019-04-05,4.7,-3.2,0.8,0.0,0.0,0.0,,56.0,17.2,0.0,Truro,Colchester_Cumberland
2019-04-06,5.9,0.0,3.0,4.6,2.5,1.9,1.0,39.0,15.0,0.0,Truro,Colchester_Cumberland
2019-04-07,11.5,-2.2,4.7,0.0,0.0,0.0,,54.0,13.3,0.0,Truro,Colchester_Cumberland
2019-04-08,1.5,-3.6,-1.1,10.2,0.0,10.0,5.0,37.0,19.1,0.0,Truro,Colchester_Cumberland
2019-04-09,1.4,-4.3,-1.5,3.6,0.0,4.0,8.0,,19.5,0.0,Truro,Colchester_Cumberland
2019-04-10,2.4,-2.4,0.0,0.6,0.0,0.6,9.0,,18.0,0.0,Truro,Colchester_Cumberland
2019-04-11,9.2,0.3,4.8,0.0,0.0,0.0,2.0,,13.2,0.0,Truro,Colchester_Cumberland
2019-04-12,13.2,-0.5,6.4,0.0,0.0,0.0,0.0,33.0,11.6,0.0,Truro,Colchester_Cumberland
2019-04-13,13.0,4.2,8.6,11.0,11.0,0.0,,39.0,9.4,0.0,Truro,Colchester_Cumberland
2019-04-14,14.8,5.1,10.0,0.0,0.0,0.0,,44.0,8.0,0.0,Truro,Colchester_Cumberland
2019-04-15,17.7,5.8,11.8,20.0,20.0,0.0,,39.0,6.2,0.0,Truro,Colchester_Cumberland
2019-04-16,7.7,1.7,4.7,5.0,5.0,0.0,,59.0,13.3,0.0,Truro,Colchester_Cumberland
2019-04-17,6.8,-2.2,2.3,0.6,0.0,0.6,0.0,37.0,15.7,0.0,Truro,Colchester_Cumberland
2019-04-18,13.2,-2.5,5.4,2.4,2.4,0.0,,,12.6,0.0,Truro,Colchester_Cumberland
2019-04-19,18.4,4.7,11.6,14.8,14.8,0.0,,59.0,6.4,0.0,Truro,Colchester_Cumberland
2019-04-20,20.0,11.8,15.9,11.6,11.6,0.0,,48.0,2.1,0.0,Truro,Colchester_Cumberland
2019-04-21,21.5,11.3,16.4,0.2,0.2,0.0,,56.0,1.6,0.0,Truro,Colchester_Cumberland
2019-04-22,16.0,6.9,11.5,7.6,7.6,0.0,,37.0,6.5,0.0,Truro,Colchester_Cumberland
2019-04-23,11.7,4.9,8.3,22.4,22.4,0.0,,56.0,9.7,0.0,Truro,Colchester_Cumberland
2019-04-24,8.3,2.1,5.2,3.2,3.2,0.0,,,12.8,0.0,Truro,Colchester_Cumberland
2019-04-25,6.4,-1.2,2.6,0.0,0.0,0.0,,35.0,15.4,0.0,Truro,Colchester_Cumberland
2019-04-26,13.0,-2.2,5.4,1.6,1.6,0.0,,33.0,12.6,0.0,Truro,Colchester_Cumberland
2019-04-27,12.7,3.1,7.9,13.2,13.2,0.0,,70.0,10.1,0.0,Truro,Colchester_Cumberland
2019-04-28,10.2,4.7,7.5,0.8,0.8,0.0,,46.0,10.5,0.0,Truro,Colchester_Cumberland
2019-04-29,9.4,3.3,6.4,0.0,0.0,0.0,,65.0,11.6,0.0,Truro,Colchester_Cumberland
2019-04-30,10.6,2.8,6.7,0.0,0.0,0.0,,52.0,11.3,0.0,Truro,Colchester_Cumberland
2019-05-01,11.2,2.3,6.8,0.0,0.0,0.0,,48.0,11.2,0.0,Truro,Colchester_Cumberland
2019-05-02,13.2,-0.1,6.6,0.0,0.0,0.0,,31.0,11.4,0.0,Truro,Colchester_Cumberland
2019-05-03,15.2,-1.7,6.8,2.2,2.2,0.0,,,11.2,0.0,Truro,Colchester_Cumberland
2019-05-04,11.2,4.8,8.0,2.8,2.8,0.0,,,10.0,0.0,Truro,Colchester_Cumberland
2019-05-05,19.2,4.4,11.8,0.0,0.0,0.0,,,6.2,0.0,Truro,Colchester_Cumberland
2019-05-06,17.7,4.3,11.0,0.0,0.0,0.0,,33.0,7.0,0.0,Truro,Colchester_Cumberland
2019-05-07,19.8,1.0,10.4,4.0,4.0,0.0,,52.0,7.6,0.0,Truro,Colchester_Cumberland
2019-05-08,12.2,4.4,8.3,0.0,0.0,0.0,,41.0,9.7,0.0,Truro,Colchester_Cumberland
2019-05-09,13.0,2.5,7.8,0.0,0.0,0.0,,48.0,10.2,0.0,Truro,Colchester_Cumberland
2019-05-10,8.3,-0.2,4.1,10.6,10.6,0.0,,31.0,13.9,0.0,Truro,Colchester_Cumberland
2019-05-11,15.6,5.8,10.7,0.2,0.2,0.0,,48.0,7.3,0.0,Truro,Colchester_Cumberland
2019-05-12,15.0,3.9,9.5,0.0,0.0,0.0,,31.0,8.5,0.0,Truro,Colchester_Cumberland
2019-05-13,11.0,3.0,7.0,0.0,0.0,0.0,,,11.0,0.0,Truro,Colchester_Cumberland
2019-05-14,8.1,2.6,5.4,14.2,14.2,0.0,,57.0,12.6,0.0,Truro,Colchester_Cumberland
2019-05-15,9.3,3.3,6.3,2.0,2.0,0.0,,31.0,11.7,0.0,Truro,Colchester_Cumberland
2019-05-16,10.4,2.6,6.5,0.6,0.6,0.0,,,11.5,0.0,Truro,Colchester_Cumberland
2019-05-17,16.3,4.5,10.4,4.4,4.4,0.0,,,7.6,0.0,Truro,Colchester_Cumberland
2019-05-18,10.8,3.2,7.0,10.6,10.6,0.0,,50.0,11.0,0.0,Truro,Colchester_Cumberland
2019-05-19,15.0,3.3,9.2,0.4,0.4,0.0,,33.0,8.8,0.0,Truro,Colchester_Cumberland
2019-05-20,16.0,8.3,12.2,12.4,12.4,0.0,,,5.8,0.0,Truro,Colchester_Cumberland
2019-05-21,13.4,4.3,8.9,11.0,11.0,0.0,,48.0,9.1,0.0,Truro,Colchester_Cumberland
2019-05-22,9.8,2.3,6.1,0.4,0.4,0.0,,46.0,11.9,0.0,Truro,Colchester_Cumberland
2019-05-23,17.5,2.3,9.9,0.4,0.4,0.0,,,8.1,0.0,Truro,Colchester_Cumberland
2019-05-24,12.0,2.2,7.1,12.0,12.0,0.0,,48.0,10.9,0.0,Truro,Colchester_Cumberland
2019-05-25,21.0,0.5,10.8,0.0,0.0,0.0,,,7.2,0.0,Truro,Colchester_Cumberland
2019-05-26,11.5,7.3,9.4,7.6,7.6,0.0,,31.0,8.6,0.0,Truro,Colchester_Cumberland
2019-05-27,14.1,6.0,10.1,0.0,0.0,0.0,,,7.9,0.0,Truro,Colchester_Cumberland
2019-05-28,14.9,2.2,8.6,0.0,0.0,0.0,,,9.4,0.0,Truro,Colchester_Cumberland
2019-05-29,13.1,6.4,9.8,1.0,1.0,0.0,,,8.2,0.0,Truro,Colchester_Cumberland
2019-05-30,14.4,8.3,11.4,0.0,0.0,0.0,,,6.6,0.0,Truro,Colchester_Cumberland
2019-05-31,16.4,4.2,10.3,0.0,0.0,0.0,,,7.7,0.0,Truro,Colchester_Cumberland
2019-06-01,21.3,2.6,12.0,0.0,0.0,0.0,,41.0,6.0,0.0,Truro,Colchester_Cumberland
2019-06-02,15.7,10.0,12.9,9.0,9.0,0.0,,44.0,5.1,0.0,Truro,Colchester_Cumberland
2019-06-03,18.2,5.4,11.8,1.0,1.0,0.0,,35.0,6.2,0.0,Truro,Colchester_Cumberland
2019-06-04,18.7,3.9,11.3,0.0,0.0,0.0,,39.0,6.7,0.0,Truro,Colchester_Cumberland
2019-06-05,18.0,5.0,11.5,2.8,2.8,0.0,,35.0,6.5,0.0,Truro,Colchester_Cumberland
2019-06-06,15.8,9.9,12.9,22.8,22.8,0.0,,,5.1,0.0,Truro,Colchester_Cumberland
2019-06-07,22.6,9.2,15.9,0.0,0.0,0.0,,,2.1,0.0,Truro,Colchester_Cumberland
2019-06-08,19.6,7.4,13.5,0.0,0.0,0.0,,33.0,4.5,0.0,Truro,Colchester_Cumberland
2019-06-09,23.0,4.7,13.9,0.0,0.0,0.0,,,4.1,0.0,Truro,Colchester_Cumberland
2019-06-10,24.5,10.7,17.6,0.0,0.0,0.0,,46.0,0.4,0.0,Truro,Colchester_Cumberland
2019-06-11,24.6,8.6,16.6,9.4,9.4,0.0,,41.0,1.4,0.0,Truro,Colchester_Cumberland
2019-06-12,22.9,9.9,16.4,0.0,0.0,0.0,,46.0,1.6,0.0,Truro,Colchester_Cumberland
2019-06-13,24.7,9.3,17.0,8.4,8.4,0.0,,52.0,1.0,0.0,Truro,Colchester_Cumberland
2019-06-14,22.0,9.8,15.9,0.0,0.0,0.0,,,2.1,0.0,Truro,Colchester_Cumberland
2019-06-15,23.6,8.9,16.3,0.0,0.0,0.0,,37.0,1.7,0.0,Truro,Colchester_Cumberland
2019-06-16,23.4,14.7,19.1,0.0,0.0,0.0,,31.0,0.0,1.1,Truro,Colchester_Cumberland
2019-06-17,24.8,13.9,19.4,0.6,0.6,0.0,,41.0,0.0,1.4,Truro,Colchester_Cumberland
2019-06-18,23.5,8.0,15.8,0.0,0.0,0.0,,37.0,2.2,0.0,Truro,Colchester_Cumberland
2019-06-19,23.5,12.2,17.9,0.0,0.0,0.0,,,0.1,0.0,Truro,Colchester_Cumberland
2019-06-20,23.3,10.2,16.8,12.0,12.0,0.0,,31.0,1.2,0.0,Truro,Colchester_Cumberland
2019-06-21,16.4,11.0,13.7,68.8,68.8,0.0,,39.0,4.3,0.0,Truro,Colchester_Cumberland
2019-06-22,20.5,11.6,16.1,0.8,0.8,0.0,,35.0,1.9,0.0,Truro,Colchester_Cumberland
2019-06-23,24.4,10.7,17.6,0.0,0.0,0.0,,50.0,0.4,0.0,Truro,Colchester_Cumberland
2019-06-24,21.6,10.1,15.9,0.0,0.0,0.0,,,2.1,0.0,Truro,Colchester_Cumberland
2019-06-25,24.0,7.7,15.9,0.0,0.0,0.0,,,2.1,0.0,Truro,Colchester_Cumberland
2019-06-26,19.5,13.5,16.5,4.6,4.6,0.0,,33.0,1.5,0.0,Truro,Colchester_Cumberland
2019-06-27,18.2,13.9,16.1,6.0,6.0,0.0,,35.0,1.9,0.0,Truro,Colchester_Cumberland
2019-06-28,20.8,12.2,16.5,3.4,3.4,0.0,,,1.5,0.0,Truro,Colchester_Cumberland
2019-06-29,22.0,12.2,17.1,1.0,1.0,0.0,,,0.9,0.0,Truro,Colchester_Cumberland
2019-06-30,17.3,13.3,15.3,16.2,16.2,0.0,,31.0,2.7,0.0,Truro,Colchester_Cumberland
2019-07-01,15.8,12.8,14.3,7.6,7.6,0.0,,37.0,3.7,0.0,Truro,Colchester_Cumberland
2019-07-02,20.8,11.5,16.2,0.0,0.0,0.0,,,1.8,0.0,Truro,Colchester_Cumberland
2019-07-03,23.8,11.5,17.7,0.0,0.0,0.0,,,0.3,0.0,Truro,Colchester_Cumberland
2019-07-04,29.9,13.9,21.9,0.0,0.0,0.0,,,0.0,3.9,Truro,Colchester_Cumberland
2019-07-05,33.3,15.8,24.6,0.0,0.0,0.0,,41.0,0.0,6.6,Truro,Colchester_Cumberland
2019-07-06,31.1,16.9,24.0,2.4,2.4,0.0,,46.0,0.0,6.0,Truro,Colchester_Cumberland
2019-07-07,23.8,12.4,18.1,0.0,0.0,0.0,,35.0,0.0,0.1,Truro,Colchester_Cumberland
2019-07-08,26.6,11.7,19.2,0.0,0.0,0.0,,37.0,0.0,1.2,Truro,Colchester_Cumberland
2019-07-09,25.9,13.5,19.7,0.0,0.0,0.0,,35.0,0.0,1.7,Truro,Colchester_Cumberland
2019-07-10,23.6,11.0,17.3,0.0,0.0,0.0,,,0.7,0.0,Truro,Colchester_Cumberland
2019-07-11,26.0,9.5,17.8,0.0,0.0,0.0,,,0.2,0.0,Truro,Colchester_Cumberland
2019-07-12,21.4,17.0,19.2,2.4,2.4,0.0,,33.0,0.0,1.2,Truro,Colchester_Cumberland
2019-07-13,24.4,16.4,20.4,0.0,0.0,0.0,,,0.0,2.4,Truro,Colchester_Cumberland
2019-07-14,26.4,15.0,20.7,3.0,3.0,0.0,,,0.0,2.7,Truro,Colchester_Cumberland
2019-07-15,25.2,13.9,19.6,0.0,0.0,0.0,,35.0,0.0,1.6,Truro,Colchester_Cumberland
2019-07-16,29.5,14.5,22.0,0.0,0.0,0.0,,,0.0,4.0,Truro,Colchester_Cumberland
2019-07-17,30.4,18.4,24.4,5.4,5.4,0.0,,37.0,0.0,6.4,Truro,Colchester_Cumberland
2019-07-18,25.0,11.7,18.4,0.0,0.0,0.0,,,0.0,0.4,Truro,Colchester_Cumberland
2019-07-19,26.9,10.1,18.5,0.0,0.0,0.0,,,0.0,0.5,Truro,Colchester_Cumberland
2019-07-20,32.4,17.8,25.1,0.0,0.0,0.0,,39.0,0.0,7.1,Truro,Colchester_Cumberland
2019-07-21,32.4,17.0,24.7,1.8,1.8,0.0,,35.0,0.0,6.7,Truro,Colchester_Cumberland
2019-07-22,27.0,16.7,21.9,7.6,7.6,0.0,,33.0,0.0,3.9,Truro,Colchester_Cumberland
2019-07-23,20.5,14.9,17.7,30.2,30.2,0.0,,,0.3,0.0,Truro,Colchester_Cumberland
2019-07-24,24.1,13.8,19.0,0.0,0.0,0.0,,,0.0,1.0,Truro,Colchester_Cumberland
2019-07-25,23.9,12.3,18.1,0.0,0.0,0.0,,,0.0,0.1,Truro,Colchester_Cumberland
2019-07-26,27.3,11.5,19.4,0.0,0.0,0.0,,,0.0,1.4,Truro,Colchester_Cumberland
2019-07-27,27.8,12.6,20.2,0.0,0.0,0.0,,,0.0,2.2,Truro,Colchester_Cumberland
2019-07-28,25.9,11.4,18.7,0.0,0.0,0.0,,,0.0,0.7,Truro,Colchester_Cumberland
2019-07-29,29.2,16.7,23.0,0.0,0.0,0.0,,,0.0,5.0,Truro,Colchester_Cumberland
2019-07-30,32.0,16.7,24.4,0.0,0.0,0.0,,,0.0,6.4,Truro,Colchester_Cumberland
2019-07-31,31.9,17.4,24.7,0.0,0.0,0.0,,,0.0,6.7,Truro,Colchester_Cumberland
2019-08-01,29.1,14.9,22.0,0.0,0.0,0.0,,,0.0,4.0,Truro,Colchester_Cumberland
2019-08-02,28.8,13.3,21.1,0.0,0.0,0.0,,37.0,0.0,3.1,Truro,Colchester_Cumberland
2019-08-03,29.4,13.3,21.4,0.0,0.0,0.0,,48.0,0.0,3.4,Truro,Colchester_Cumberland
2019-08-04,26.1,14.0,20.1,0.0,0.0,0.0,,33.0,0.0,2.1,Truro,Colchester_Cumberland
2019-08-05,25.5,12.2,18.9,0.0,0.0,0.0,,39.0,0.0,0.9,Truro,Colchester_Cumberland
2019-08-06,28.0,10.7,19.4,0.0,0.0,0.0,,,0.0,1.4,Truro,Colchester_Cumberland
2019-08-07,27.9,12.7,20.3,0.0,0.0,0.0,,,0.0,2.3,Truro,Colchester_Cumberland
2019-08-08,24.0,17.8,20.9,0.6,0.6,0.0,,52.0,0.0,2.9,Truro,Colchester_Cumberland
2019-08-09,27.4,14.4,20.9,0.0,0.0,0.0,,33.0,0.0,2.9,Truro,Colchester_Cumberland
2019-08-10,26.3,13.2,19.8,19.2,19.2,0.0,,65.0,0.0,1.8,Truro,Colchester_Cumberland
2019-08-11,22.2,11.9,17.1,0.0,0.0,0.0,,50.0,0.9,0.0,Truro,Colchester_Cumberland
2019-08-12,26.8,14.5,20.7,0.0,0.0,0.0,,44.0,0.0,2.7,Truro,Colchester_Cumberland
2019-08-13,27.0,15.8,21.4,1.6,1.6,0.0,,39.0,0.0,3.4,Truro,Colchester_Cumberland
2019-08-14,25.9,13.3,19.6,0.0,0.0,0.0,,,0.0,1.6,Truro,Colchester_Cumberland
2019-08-15,27.8,12.4,20.1,0.0,0.0,0.0,,,0.0,2.1,Truro,Colchester_Cumberland
2019-08-16,27.5,14.2,20.9,0.0,0.0,0.0,,35.0,0.0,2.9,Truro,Colchester_Cumberland
2019-08-17,28.4,13.8,21.1,0.0,0.0,0.0,,,0.0,3.1,Truro,Colchester_Cumberland
2019-08-18,25.3,16.5,20.9,7.4,7.4,0.0,,,0.0,2.9,Truro,Colchester_Cumberland
2019-08-19,27.3,20.0,23.7,3.0,3.0,0.0,,,0.0,5.7,Truro,Colchester_Cumberland
